ID	datetime
68778975911	2013-12-02T14:08:59Z
68780859413	2013-12-02T14:45:27Z
68780859771	2013-12-02T14:45:27Z
68780860139	2013-12-02T14:45:27Z
68780860523	2013-12-02T14:45:28Z
68781792250	2013-12-02T15:02:22Z
68792111997	2013-12-02T17:44:35Z
68792113373	2013-12-02T17:44:36Z
68792113903	2013-12-02T17:44:36Z
68792114456	2013-12-02T17:44:37Z
68792115015	2013-12-02T17:44:37Z
68792115558	2013-12-02T17:44:38Z
68792116165	2013-12-02T17:44:38Z
68792116667	2013-12-02T17:44:39Z
68792117107	2013-12-02T17:44:39Z
68801899659	2013-12-02T19:54:08Z
68801900791	2013-12-02T19:54:09Z
68868519770	2013-12-03T09:56:32Z
68868520417	2013-12-03T09:56:33Z
68868520602	2013-12-03T09:56:33Z
68880168274	2013-12-03T14:44:31Z
68883256027	2013-12-03T15:38:23Z
68900665229	2013-12-03T19:50:28Z
68962980763	2013-12-04T08:08:45Z
68962981349	2013-12-04T08:08:46Z
68962981588	2013-12-04T08:08:46Z
68962981815	2013-12-04T08:08:46Z
68962982059	2013-12-04T08:08:47Z
68962982309	2013-12-04T08:08:47Z
68962982536	2013-12-04T08:08:47Z
68962982750	2013-12-04T08:08:48Z
68962982989	2013-12-04T08:08:48Z
68978306816	2013-12-04T14:44:33Z
68978307642	2013-12-04T14:44:34Z
68978307961	2013-12-04T14:44:34Z
68978308319	2013-12-04T14:44:35Z
68978308662	2013-12-04T14:44:35Z
68987194638	2013-12-04T17:08:18Z
68987195915	2013-12-04T17:08:19Z
69003726977	2013-12-04T20:46:42Z
69003728123	2013-12-04T20:46:43Z
69003728892	2013-12-04T20:46:44Z
69003729616	2013-12-04T20:46:44Z
69062005716	2013-12-05T08:44:28Z
69062006299	2013-12-05T08:44:29Z
69062006502	2013-12-05T08:44:30Z
69062006677	2013-12-05T08:44:30Z
69062006882	2013-12-05T08:44:30Z
69062007097	2013-12-05T08:44:31Z
69062634213	2013-12-05T09:02:57Z
69062647550	2013-12-05T09:03:21Z
69114547787	2013-12-05T23:26:29Z
69114549689	2013-12-05T23:26:30Z
69114550361	2013-12-05T23:26:31Z
69114550956	2013-12-05T23:26:31Z
69122613509	2013-12-06T00:56:44Z
69252936919	2013-12-07T08:40:24Z
69264187120	2013-12-07T13:14:45Z
69264187498	2013-12-07T13:14:46Z
69264187808	2013-12-07T13:14:46Z
69264188147	2013-12-07T13:14:46Z
69264188511	2013-12-07T13:14:47Z
69264188833	2013-12-07T13:14:47Z
69428734483	2013-12-09T00:02:34Z
69488362395	2013-12-09T15:20:23Z
69682762641	2013-12-11T11:44:31Z
69683470788	2013-12-11T12:03:07Z
69683476069	2013-12-11T12:03:15Z
69683476462	2013-12-11T12:03:15Z
69683476941	2013-12-11T12:03:16Z
69687397544	2013-12-11T13:33:17Z
69687398524	2013-12-11T13:33:18Z
69689172167	2013-12-11T14:09:12Z
69689172934	2013-12-11T14:09:13Z
69689173342	2013-12-11T14:09:13Z
69689173725	2013-12-11T14:09:14Z
69689174064	2013-12-11T14:09:14Z
69689174421	2013-12-11T14:09:14Z
69689174768	2013-12-11T14:09:15Z
69689175642	2013-12-11T14:09:16Z
69689176117	2013-12-11T14:09:16Z
69689176473	2013-12-11T14:09:17Z
69689176855	2013-12-11T14:09:17Z
69689177248	2013-12-11T14:09:17Z
69689177695	2013-12-11T14:09:18Z
69721740652	2013-12-11T21:38:34Z
69721741515	2013-12-11T21:38:34Z
69721742128	2013-12-11T21:38:35Z
69725127683	2013-12-11T22:14:16Z
69725129382	2013-12-11T22:14:18Z
69725130050	2013-12-11T22:14:18Z
69725130637	2013-12-11T22:14:18Z
69725131329	2013-12-11T22:14:19Z
69731806069	2013-12-11T23:26:56Z
69731807360	2013-12-11T23:26:57Z
69731808127	2013-12-11T23:26:57Z
69731808782	2013-12-11T23:26:58Z
69731809417	2013-12-11T23:26:58Z
69731809976	2013-12-11T23:26:59Z
69731810651	2013-12-11T23:26:59Z
69733430330	2013-12-11T23:45:10Z
69733435747	2013-12-11T23:45:14Z
69733436488	2013-12-11T23:45:15Z
69733437183	2013-12-11T23:45:15Z
69785091184	2013-12-12T13:50:38Z
69785091618	2013-12-12T13:50:38Z
69785091891	2013-12-12T13:50:39Z
69785092236	2013-12-12T13:50:39Z
69785092907	2013-12-12T13:50:40Z
69785093222	2013-12-12T13:50:40Z
69785093539	2013-12-12T13:50:41Z
69785093814	2013-12-12T13:50:41Z
69785988804	2013-12-12T14:08:37Z
69785989437	2013-12-12T14:08:37Z
69792058231	2013-12-12T15:56:28Z
69793161378	2013-12-12T16:14:28Z
69793162309	2013-12-12T16:14:29Z
69793162853	2013-12-12T16:14:29Z
69809615471	2013-12-12T20:08:42Z
69809616750	2013-12-12T20:08:43Z
69809617392	2013-12-12T20:08:44Z
69809617949	2013-12-12T20:08:44Z
69809618534	2013-12-12T20:08:45Z
69812681009	2013-12-12T20:44:28Z
69868459890	2013-12-13T09:02:55Z
69868463398	2013-12-13T09:03:01Z
69868463692	2013-12-13T09:03:02Z
69868463943	2013-12-13T09:03:02Z
69868464206	2013-12-13T09:03:03Z
69869025356	2013-12-13T09:21:04Z
69869025714	2013-12-13T09:21:05Z
69869025917	2013-12-13T09:21:06Z
69869026117	2013-12-13T09:21:06Z
69915852939	2013-12-13T22:34:46Z
69915854477	2013-12-13T22:34:47Z
69915855191	2013-12-13T22:34:48Z
69917212225	2013-12-13T22:50:32Z
69917213657	2013-12-13T22:50:33Z
69917214229	2013-12-13T22:50:33Z
69917214743	2013-12-13T22:50:34Z
69970165292	2013-12-14T12:56:56Z
69970165643	2013-12-14T12:56:56Z
69970165905	2013-12-14T12:56:57Z
70025723382	2013-12-15T00:20:32Z
70025724740	2013-12-15T00:20:33Z
70025725395	2013-12-15T00:20:33Z
70025726032	2013-12-15T00:20:33Z
70025726674	2013-12-15T00:20:34Z
70068893586	2013-12-15T10:18:01Z
70068894266	2013-12-15T10:18:02Z
70086360475	2013-12-15T15:38:27Z
70086361750	2013-12-15T15:38:28Z
70126357470	2013-12-15T22:32:56Z
70164670380	2013-12-16T05:20:10Z
70182247891	2013-12-16T11:26:47Z
70182248425	2013-12-16T11:26:48Z
70183643930	2013-12-16T12:03:12Z
70184345441	2013-12-16T12:20:36Z
70219448573	2013-12-16T21:02:58Z
70221126866	2013-12-16T21:20:29Z
70278663761	2013-12-17T09:20:35Z
70278664264	2013-12-17T09:20:36Z
70278664490	2013-12-17T09:20:37Z
70278664735	2013-12-17T09:20:37Z
70278664949	2013-12-17T09:20:37Z
70278665210	2013-12-17T09:20:38Z
70278665435	2013-12-17T09:20:38Z
70278665712	2013-12-17T09:20:39Z
70278665914	2013-12-17T09:20:39Z
70278666150	2013-12-17T09:20:39Z
70279241223	2013-12-17T09:38:33Z
70279241645	2013-12-17T09:38:34Z
70279241823	2013-12-17T09:38:34Z
70279804038	2013-12-17T09:56:37Z
70280898304	2013-12-17T10:32:47Z
70280904554	2013-12-17T10:32:58Z
70280904859	2013-12-17T10:32:58Z
70280905158	2013-12-17T10:32:59Z
70280905535	2013-12-17T10:32:59Z
70280905937	2013-12-17T10:33:00Z
70282674132	2013-12-17T11:26:30Z
70282674628	2013-12-17T11:26:31Z
70282674910	2013-12-17T11:26:31Z
70282675113	2013-12-17T11:26:31Z
70282675369	2013-12-17T11:26:32Z
70282675598	2013-12-17T11:26:32Z
70282675822	2013-12-17T11:26:33Z
70282676064	2013-12-17T11:26:33Z
70283329260	2013-12-17T11:44:24Z
70283329684	2013-12-17T11:44:25Z
70283329892	2013-12-17T11:44:25Z
70283330126	2013-12-17T11:44:26Z
70283330362	2013-12-17T11:44:26Z
70283330555	2013-12-17T11:44:26Z
70283330777	2013-12-17T11:44:27Z
70283331012	2013-12-17T11:44:27Z
70283331252	2013-12-17T11:44:28Z
70283331536	2013-12-17T11:44:28Z
70283331737	2013-12-17T11:44:28Z
70283331750	2013-12-17T11:44:28Z
70283331973	2013-12-17T11:44:29Z
70283332189	2013-12-17T11:44:29Z
70283332418	2013-12-17T11:44:30Z
70283332646	2013-12-17T11:44:30Z
70283332843	2013-12-17T11:44:30Z
70283333042	2013-12-17T11:44:31Z
70288843280	2013-12-17T13:50:46Z
70288843959	2013-12-17T13:50:46Z
70288844331	2013-12-17T13:50:47Z
70288844768	2013-12-17T13:50:47Z
70288845092	2013-12-17T13:50:48Z
70288845461	2013-12-17T13:50:48Z
70288845848	2013-12-17T13:50:49Z
70288846133	2013-12-17T13:50:49Z
70288846524	2013-12-17T13:50:49Z
70288846868	2013-12-17T13:50:50Z
70288847225	2013-12-17T13:50:50Z
70310416806	2013-12-17T19:14:30Z
70310417666	2013-12-17T19:14:30Z
70310418300	2013-12-17T19:14:31Z
70310418835	2013-12-17T19:14:31Z
70310419367	2013-12-17T19:14:32Z
70310420028	2013-12-17T19:14:32Z
70310420583	2013-12-17T19:14:33Z
70330039463	2013-12-17T22:50:59Z
70330040604	2013-12-17T22:51:00Z
70330041108	2013-12-17T22:51:00Z
70330041610	2013-12-17T22:51:00Z
70330042222	2013-12-17T22:51:01Z
70330042798	2013-12-17T22:51:01Z
70330043382	2013-12-17T22:51:01Z
70330043992	2013-12-17T22:51:02Z
70330044580	2013-12-17T22:51:02Z
70331674648	2013-12-17T23:08:21Z
70331676233	2013-12-17T23:08:22Z
70331676905	2013-12-17T23:08:23Z
70331677627	2013-12-17T23:08:23Z
70331678530	2013-12-17T23:08:24Z
70331679149	2013-12-17T23:08:24Z
70331680039	2013-12-17T23:08:25Z
70331680713	2013-12-17T23:08:25Z
70331681552	2013-12-17T23:08:26Z
70331682511	2013-12-17T23:08:27Z
70379670875	2013-12-18T10:14:27Z
70380781673	2013-12-18T10:50:17Z
70380782013	2013-12-18T10:50:18Z
70380782186	2013-12-18T10:50:18Z
70396922444	2013-12-18T16:14:14Z
70396923419	2013-12-18T16:14:15Z
70396923886	2013-12-18T16:14:15Z
70411303015	2013-12-18T19:32:24Z
70415981656	2013-12-18T20:28:09Z
70415982853	2013-12-18T20:28:10Z
70415983450	2013-12-18T20:28:10Z
70415984066	2013-12-18T20:28:11Z
70472823044	2013-12-19T07:50:30Z
70472823750	2013-12-19T07:50:30Z
70473572118	2013-12-19T08:08:17Z
70473572636	2013-12-19T08:08:18Z
70473572925	2013-12-19T08:08:19Z
70474277235	2013-12-19T08:26:26Z
70474277755	2013-12-19T08:26:27Z
70477263125	2013-12-19T09:56:18Z
70477263517	2013-12-19T09:56:18Z
70487485716	2013-12-19T14:08:18Z
70487486679	2013-12-19T14:08:19Z
70487487033	2013-12-19T14:08:20Z
70508106181	2013-12-19T19:14:35Z
70508106845	2013-12-19T19:14:35Z
70508107430	2013-12-19T19:14:36Z
70508108064	2013-12-19T19:14:36Z
70508108622	2013-12-19T19:14:36Z
70508109166	2013-12-19T19:14:37Z
70513949476	2013-12-19T20:26:42Z
70515529287	2013-12-19T20:44:30Z
70515530551	2013-12-19T20:44:30Z
70517160615	2013-12-19T21:02:34Z
70517161373	2013-12-19T21:02:35Z
70517162142	2013-12-19T21:02:35Z
70574956499	2013-12-20T10:14:27Z
70574957021	2013-12-20T10:14:28Z
70574957208	2013-12-20T10:14:28Z
70574957399	2013-12-20T10:14:29Z
70575531693	2013-12-20T10:32:41Z
70575540593	2013-12-20T10:32:59Z
70575540827	2013-12-20T10:32:59Z
70575541056	2013-12-20T10:33:00Z
70575541267	2013-12-20T10:33:00Z
70593312354	2013-12-20T16:20:27Z
70593313387	2013-12-20T16:20:28Z
70593314056	2013-12-20T16:20:28Z
70593314708	2013-12-20T16:20:29Z
70593315245	2013-12-20T16:20:29Z
70593315837	2013-12-20T16:20:30Z
70593317078	2013-12-20T16:20:30Z
70593317647	2013-12-20T16:20:31Z
70593318206	2013-12-20T16:20:31Z
70594203553	2013-12-20T16:33:00Z
70594208462	2013-12-20T16:33:04Z
70594209151	2013-12-20T16:33:05Z
70594209795	2013-12-20T16:33:05Z
70594210415	2013-12-20T16:33:06Z
70594211088	2013-12-20T16:33:06Z
70594211762	2013-12-20T16:33:07Z
70594212511	2013-12-20T16:33:07Z
70599462747	2013-12-20T17:44:41Z
70599463303	2013-12-20T17:44:42Z
70599463842	2013-12-20T17:44:42Z
70599464347	2013-12-20T17:44:43Z
70599464934	2013-12-20T17:44:43Z
70599465577	2013-12-20T17:44:43Z
70600801276	2013-12-20T18:02:28Z
70600806274	2013-12-20T18:02:32Z
70604934949	2013-12-20T18:56:26Z
70604936108	2013-12-20T18:56:27Z
70604936604	2013-12-20T18:56:27Z
70609222307	2013-12-20T19:50:30Z
70609223176	2013-12-20T19:50:30Z
70671068828	2013-12-21T09:38:42Z
70671069329	2013-12-21T09:38:43Z
70671069542	2013-12-21T09:38:43Z
70671069753	2013-12-21T09:38:43Z
70671069975	2013-12-21T09:38:44Z
70671754149	2013-12-21T09:56:22Z
70671754697	2013-12-21T09:56:23Z
70673806489	2013-12-21T10:50:27Z
70673807075	2013-12-21T10:50:28Z
70719130401	2013-12-21T21:41:48Z
70719131127	2013-12-21T21:41:49Z
70774909559	2013-12-22T10:32:32Z
70787279722	2013-12-22T14:44:41Z
70818337904	2013-12-22T20:44:55Z
70881113647	2013-12-23T09:02:24Z
70881114382	2013-12-23T09:02:25Z
70881892079	2013-12-23T09:20:20Z
70881892796	2013-12-23T09:20:21Z
70890338909	2013-12-23T12:38:12Z
70917604192	2013-12-23T18:38:31Z
70917606184	2013-12-23T18:38:32Z
70917607204	2013-12-23T18:38:33Z
70917612251	2013-12-23T18:38:37Z
70927735523	2013-12-23T20:26:34Z
70993471317	2013-12-24T09:20:28Z
70994281638	2013-12-24T09:38:23Z
70994282272	2013-12-24T09:38:24Z
70994282578	2013-12-24T09:38:24Z
70995087032	2013-12-24T09:56:46Z
71004482053	2013-12-24T13:32:25Z
71004497212	2013-12-24T13:32:42Z
71004497614	2013-12-24T13:32:43Z
71007588446	2013-12-24T14:26:28Z
71007589256	2013-12-24T14:26:29Z
71007589713	2013-12-24T14:26:29Z
71042252871	2013-12-24T21:20:31Z
71042254400	2013-12-24T21:20:32Z
71042255091	2013-12-24T21:20:33Z
71101225031	2013-12-25T12:56:54Z
71101225656	2013-12-25T12:56:55Z
71101225920	2013-12-25T12:56:56Z
71101226221	2013-12-25T12:56:56Z
71101226489	2013-12-25T12:56:56Z
71101226726	2013-12-25T12:56:57Z
71101226986	2013-12-25T12:56:57Z
71101227289	2013-12-25T12:56:58Z
71101227616	2013-12-25T12:56:58Z
71101227907	2013-12-25T12:56:59Z
71101228188	2013-12-25T12:56:59Z
71101228483	2013-12-25T12:56:59Z
