ID	datetime
150053853101	2016-09-07T01:03:48Z
150067751001	2016-09-07T08:11:43Z
150068369866	2016-09-07T08:45:47Z
150068402661	2016-09-07T08:47:49Z
150068403001	2016-09-07T08:47:50Z
150068403221	2016-09-07T08:47:51Z
150068574366	2016-09-07T08:57:11Z
150070366996	2016-09-07T10:35:23Z
150070387766	2016-09-07T10:36:20Z
150070387996	2016-09-07T10:36:21Z
150070388166	2016-09-07T10:36:21Z
150070395956	2016-09-07T10:36:46Z
150070396341	2016-09-07T10:36:47Z
150070403966	2016-09-07T10:37:12Z
150070432261	2016-09-07T10:38:45Z
150070432336	2016-09-07T10:38:46Z
150070432446	2016-09-07T10:38:46Z
150070432591	2016-09-07T10:38:47Z
150070432726	2016-09-07T10:38:47Z
150070439946	2016-09-07T10:39:11Z
150070482956	2016-09-07T10:41:23Z
150072929091	2016-09-07T12:28:47Z
150073007156	2016-09-07T12:31:51Z
150073032591	2016-09-07T12:32:54Z
150073052606	2016-09-07T12:33:45Z
150073052771	2016-09-07T12:33:45Z
150073077741	2016-09-07T12:34:48Z
150073113336	2016-09-07T12:36:12Z
150076417526	2016-09-07T14:35:31Z
150076455136	2016-09-07T14:36:47Z
150076531936	2016-09-07T14:39:21Z
150076699596	2016-09-07T14:44:54Z
150076699951	2016-09-07T14:44:55Z
150094515936	2016-09-07T22:55:57Z
150111399541	2016-09-08T06:34:11Z
150111399851	2016-09-08T06:34:11Z
150111466396	2016-09-08T06:36:57Z
150111466576	2016-09-08T06:36:57Z
150111497326	2016-09-08T06:38:02Z
150111535156	2016-09-08T06:39:38Z
150111535351	2016-09-08T06:39:38Z
150111548091	2016-09-08T06:40:12Z
150111573651	2016-09-08T06:41:07Z
150111597916	2016-09-08T06:42:10Z
150116986611	2016-09-08T11:03:16Z
150117015626	2016-09-08T11:04:33Z
150117496241	2016-09-08T11:25:36Z
150118294146	2016-09-08T11:58:55Z
150118318736	2016-09-08T12:00:00Z
150118318866	2016-09-08T12:00:00Z
150118322926	2016-09-08T12:00:11Z
150119624911	2016-09-08T12:50:05Z
150120717271	2016-09-08T13:30:09Z
150120771991	2016-09-08T13:32:07Z
150120772346	2016-09-08T13:32:08Z
150120799831	2016-09-08T13:33:08Z
150120828891	2016-09-08T13:34:13Z
150120863346	2016-09-08T13:35:28Z
150120878116	2016-09-08T13:35:58Z
150120911816	2016-09-08T13:36:57Z
150120932641	2016-09-08T13:37:41Z
150121059036	2016-09-08T13:42:08Z
150121059196	2016-09-08T13:42:09Z
150121070041	2016-09-08T13:42:33Z
150121117356	2016-09-08T13:44:11Z
150121139691	2016-09-08T13:44:59Z
150121699346	2016-09-08T14:04:11Z
150123638246	2016-09-08T15:08:58Z
150123838396	2016-09-08T15:15:41Z
150123838816	2016-09-08T15:15:42Z
150123865831	2016-09-08T15:16:38Z
150125461346	2016-09-08T16:06:58Z
150125461611	2016-09-08T16:06:58Z
150129825276	2016-09-08T18:22:03Z
150141419746	2016-09-08T23:28:30Z
150158795041	2016-09-09T08:05:36Z
150159371151	2016-09-09T08:35:46Z
150159391451	2016-09-09T08:36:46Z
150159407941	2016-09-09T08:37:37Z
150159408046	2016-09-09T08:37:38Z
150159410481	2016-09-09T08:37:46Z
150159410606	2016-09-09T08:37:47Z
150159427421	2016-09-09T08:38:49Z
150159565191	2016-09-09T08:46:09Z
150159565476	2016-09-09T08:46:10Z
150165345136	2016-09-09T13:10:06Z
150165450446	2016-09-09T13:14:01Z
150165478766	2016-09-09T13:15:00Z
150165478911	2016-09-09T13:15:00Z
150177202576	2016-09-09T19:18:28Z
150184373546	2016-09-09T22:26:30Z
150184576486	2016-09-09T22:31:35Z
150184616156	2016-09-09T22:32:37Z
150184649871	2016-09-09T22:33:29Z
150184650296	2016-09-09T22:33:29Z
150184690216	2016-09-09T22:34:36Z
150184725091	2016-09-09T22:35:32Z
150184777461	2016-09-09T22:36:57Z
150184840661	2016-09-09T22:38:41Z
150184943256	2016-09-09T22:41:24Z
150185067891	2016-09-09T22:44:48Z
150185068141	2016-09-09T22:44:48Z
150185138116	2016-09-09T22:46:42Z
150192171066	2016-09-10T02:02:36Z
150202258606	2016-09-10T07:11:19Z
150202821466	2016-09-10T07:33:37Z
150202821736	2016-09-10T07:33:38Z
150203194421	2016-09-10T07:48:57Z
150205041186	2016-09-10T09:07:13Z
150253727421	2016-09-11T09:11:59Z
150253796251	2016-09-11T09:15:03Z
150253896121	2016-09-11T09:19:19Z
150254180666	2016-09-11T09:31:56Z
150269118646	2016-09-11T17:41:53Z
150272408391	2016-09-11T19:01:20Z
150272532086	2016-09-11T19:04:13Z
150284275941	2016-09-11T23:34:40Z
150284276886	2016-09-11T23:34:41Z
150295679696	2016-09-12T04:12:33Z
150303493156	2016-09-12T08:53:43Z
150304610941	2016-09-12T09:54:00Z
150307779661	2016-09-12T12:17:13Z
150355621971	2016-09-13T13:36:46Z
150356414051	2016-09-13T14:04:50Z
150356460111	2016-09-13T14:06:29Z
150357099266	2016-09-13T14:28:27Z
150357132506	2016-09-13T14:29:38Z
150357149196	2016-09-13T14:30:15Z
150361285601	2016-09-13T16:41:19Z
150361285846	2016-09-13T16:41:19Z
150361413306	2016-09-13T16:45:11Z
150361413656	2016-09-13T16:45:12Z
150362144346	2016-09-13T17:07:23Z
150362304326	2016-09-13T17:12:15Z
150362481926	2016-09-13T17:17:51Z
150362482141	2016-09-13T17:17:52Z
150399103221	2016-09-14T12:31:51Z
150399103666	2016-09-14T12:31:52Z
150399103961	2016-09-14T12:31:52Z
150399126926	2016-09-14T12:32:49Z
150406477281	2016-09-14T16:51:20Z
150413318746	2016-09-14T20:09:45Z
150413319276	2016-09-14T20:09:45Z
150413383611	2016-09-14T20:11:24Z
150413383941	2016-09-14T20:11:25Z
150413384281	2016-09-14T20:11:25Z
150420897311	2016-09-14T23:27:44Z
150420967751	2016-09-14T23:29:38Z
150432762261	2016-09-15T04:43:27Z
150432762706	2016-09-15T04:43:27Z
150445934981	2016-09-15T13:57:19Z
150446145821	2016-09-15T14:04:22Z
150446270421	2016-09-15T14:08:46Z
150446270781	2016-09-15T14:08:46Z
150446328821	2016-09-15T14:10:48Z
150455090251	2016-09-15T18:41:00Z
150455186806	2016-09-15T18:43:51Z
150480655016	2016-09-16T06:01:41Z
150480655146	2016-09-16T06:01:41Z
150480671441	2016-09-16T06:02:09Z
150508473966	2016-09-16T21:40:42Z
150510414436	2016-09-16T22:31:58Z
150578600841	2016-09-18T09:58:33Z
150578891241	2016-09-18T10:10:38Z
150578891441	2016-09-18T10:10:38Z
150578895316	2016-09-18T10:10:48Z
150578895431	2016-09-18T10:10:49Z
150578904461	2016-09-18T10:11:12Z
150578915296	2016-09-18T10:11:41Z
150578920936	2016-09-18T10:11:58Z
150578921021	2016-09-18T10:11:58Z
150578935401	2016-09-18T10:12:37Z
150596287921	2016-09-18T18:51:21Z
150596288446	2016-09-18T18:51:22Z
150596288821	2016-09-18T18:51:23Z
150611086001	2016-09-19T00:38:27Z
150625314596	2016-09-19T06:54:52Z
150625333591	2016-09-19T06:55:38Z
150674290651	2016-09-20T08:44:44Z
150674322791	2016-09-20T08:46:17Z
150674353306	2016-09-20T08:48:00Z
150674478441	2016-09-20T08:54:26Z
150674478531	2016-09-20T08:54:26Z
150674478636	2016-09-20T08:54:26Z
150674485976	2016-09-20T08:54:52Z
150674489606	2016-09-20T08:55:03Z
150674504551	2016-09-20T08:55:53Z
150674587126	2016-09-20T09:00:20Z
150674605956	2016-09-20T09:01:04Z
150674618696	2016-09-20T09:01:50Z
150674618876	2016-09-20T09:01:50Z
150674622501	2016-09-20T09:02:04Z
150674629761	2016-09-20T09:02:31Z
150674629866	2016-09-20T09:02:32Z
150674652371	2016-09-20T09:03:52Z
150674683366	2016-09-20T09:05:32Z
150674725446	2016-09-20T09:07:57Z
150677476261	2016-09-20T11:30:26Z
150677515616	2016-09-20T11:32:07Z
150677635611	2016-09-20T11:37:38Z
150678560056	2016-09-20T12:15:22Z
150730585356	2016-09-21T15:52:45Z
150730613401	2016-09-21T15:53:31Z
150751655611	2016-09-22T01:20:57Z
150766512766	2016-09-22T09:14:05Z
150766513011	2016-09-22T09:14:06Z
150766513181	2016-09-22T09:14:06Z
150766513361	2016-09-22T09:14:07Z
150766525256	2016-09-22T09:14:47Z
150766525356	2016-09-22T09:14:47Z
