ID	datetime
85836258776	2014-05-15T18:28:54Z
85836259471	2014-05-15T18:28:54Z
85836264311	2014-05-15T18:28:58Z
85836265496	2014-05-15T18:29:00Z
85836266361	2014-05-15T18:29:00Z
85860309466	2014-05-15T23:07:27Z
85860317266	2014-05-15T23:07:33Z
85901278981	2014-05-16T09:25:55Z
85923377471	2014-05-16T16:36:39Z
85923378466	2014-05-16T16:36:40Z
85923379086	2014-05-16T16:36:41Z
85962185491	2014-05-17T00:59:55Z
85997327251	2014-05-17T10:59:33Z
85997328441	2014-05-17T10:59:35Z
85997328996	2014-05-17T10:59:36Z
85997329281	2014-05-17T10:59:36Z
86019142891	2014-05-17T16:37:22Z
86098796246	2014-05-18T11:46:36Z
86129499911	2014-05-18T18:27:47Z
86129501766	2014-05-18T18:27:49Z
86204261616	2014-05-19T11:58:49Z
86212277856	2014-05-19T14:28:04Z
86333798046	2014-05-20T20:00:06Z
86333817926	2014-05-20T20:00:20Z
86335166501	2014-05-20T20:15:07Z
86335206616	2014-05-20T20:15:34Z
86336554246	2014-05-20T20:30:26Z
86336577321	2014-05-20T20:30:40Z
86336580996	2014-05-20T20:30:43Z
86336582396	2014-05-20T20:30:43Z
86336583606	2014-05-20T20:30:44Z
86336584696	2014-05-20T20:30:45Z
86337890406	2014-05-20T20:44:57Z
86337911021	2014-05-20T20:45:11Z
86337952426	2014-05-20T20:45:38Z
86339251461	2014-05-20T20:59:49Z
86343259701	2014-05-20T21:45:14Z
86410771416	2014-05-21T15:24:03Z
86410773066	2014-05-21T15:24:04Z
86410780346	2014-05-21T15:24:11Z
86410807736	2014-05-21T15:24:37Z
86411762281	2014-05-21T15:39:06Z
86411777771	2014-05-21T15:39:20Z
86423475346	2014-05-21T18:24:54Z
86492730156	2014-05-22T10:48:40Z
86492747311	2014-05-22T10:49:07Z
86492747686	2014-05-22T10:49:07Z
86593033981	2014-05-23T13:05:24Z
86593046316	2014-05-23T13:05:37Z
86593046781	2014-05-23T13:05:38Z
86593048391	2014-05-23T13:05:40Z
86593060301	2014-05-23T13:05:54Z
86593782216	2014-05-23T13:19:06Z
86593806356	2014-05-23T13:19:33Z
86593829856	2014-05-23T13:20:00Z
86791162586	2014-05-25T13:50:15Z
86791191711	2014-05-25T13:50:41Z
86792291671	2014-05-25T14:06:11Z
86792322221	2014-05-25T14:06:37Z
86796771971	2014-05-25T15:05:38Z
86797905311	2014-05-25T15:20:08Z
86797943796	2014-05-25T15:20:34Z
86897155216	2014-05-26T14:29:09Z
86897187571	2014-05-26T14:29:35Z
86920143931	2014-05-26T18:58:50Z
86920181271	2014-05-26T18:59:16Z
86940867946	2014-05-26T22:44:02Z
87020982536	2014-05-27T18:47:59Z
87020984986	2014-05-27T18:48:01Z
87077696251	2014-05-28T05:30:04Z
87082017666	2014-05-28T06:47:10Z
87150682291	2014-05-29T00:23:51Z
87300595576	2014-05-30T14:37:23Z
87300596911	2014-05-30T14:37:24Z
87300597691	2014-05-30T14:37:25Z
87300598881	2014-05-30T14:37:26Z
87316069131	2014-05-30T18:26:13Z
87316071056	2014-05-30T18:26:14Z
87316103226	2014-05-30T18:26:41Z
87316107801	2014-05-30T18:26:45Z
87375826406	2014-05-31T07:54:28Z
87375845806	2014-05-31T07:54:54Z
87377706441	2014-05-31T08:39:42Z
87378271486	2014-05-31T08:53:55Z
87382309261	2014-05-31T10:39:13Z
87382327101	2014-05-31T10:39:40Z
87382327411	2014-05-31T10:39:40Z
87441671561	2014-06-01T00:26:17Z
87444971291	2014-06-01T01:11:19Z
87582602941	2014-06-02T09:20:45Z
87582604676	2014-06-02T09:20:48Z
87583250216	2014-06-02T09:39:25Z
87583250956	2014-06-02T09:39:26Z
87583251816	2014-06-02T09:39:28Z
87583252156	2014-06-02T09:39:28Z
87583252646	2014-06-02T09:39:29Z
87583252981	2014-06-02T09:39:29Z
87583275266	2014-06-02T09:39:55Z
87583290781	2014-06-02T09:40:21Z
87583291131	2014-06-02T09:40:22Z
87583295546	2014-06-02T09:40:29Z
87585228701	2014-06-02T10:32:15Z
87585245661	2014-06-02T10:32:42Z
87585263471	2014-06-02T10:33:08Z
87585269091	2014-06-02T10:33:15Z
87585289026	2014-06-02T10:33:41Z
87585293841	2014-06-02T10:33:48Z
87590712916	2014-06-02T12:36:04Z
87617053991	2014-06-02T19:04:15Z
87688572796	2014-06-03T11:53:19Z
87688592966	2014-06-03T11:53:46Z
87691865951	2014-06-03T12:59:23Z
87693887856	2014-06-03T13:36:31Z
87693915906	2014-06-03T13:36:58Z
87693943471	2014-06-03T13:37:25Z
87693967301	2014-06-03T13:37:52Z
87693991696	2014-06-03T13:38:18Z
87693992381	2014-06-03T13:38:19Z
87693993136	2014-06-03T13:38:20Z
87693993816	2014-06-03T13:38:21Z
87697359236	2014-06-03T14:34:35Z
87697366766	2014-06-03T14:34:42Z
87717483301	2014-06-03T19:06:22Z
87717519241	2014-06-03T19:06:49Z
87717520786	2014-06-03T19:06:50Z
87775234846	2014-06-04T06:35:23Z
87789871511	2014-06-04T12:30:02Z
87790804506	2014-06-04T12:48:20Z
87892740296	2014-06-05T13:54:27Z
87892741641	2014-06-05T13:54:28Z
87976698861	2014-06-06T10:32:56Z
87981232726	2014-06-06T12:22:53Z
87981256011	2014-06-06T12:23:24Z
87982092686	2014-06-06T12:41:09Z
88070813331	2014-06-07T11:40:39Z
88072211096	2014-06-07T12:11:21Z
88072231176	2014-06-07T12:11:48Z
88072251921	2014-06-07T12:12:14Z
88072252376	2014-06-07T12:12:15Z
88072273636	2014-06-07T12:12:41Z
88072274281	2014-06-07T12:12:42Z
88095059336	2014-06-07T17:54:42Z
88095060221	2014-06-07T17:54:42Z
88095097956	2014-06-07T17:55:09Z
88095131381	2014-06-07T17:55:35Z
88095164366	2014-06-07T17:56:02Z
88159713011	2014-06-08T09:32:53Z
88159714226	2014-06-08T09:32:55Z
88159714851	2014-06-08T09:32:56Z
88159718131	2014-06-08T09:33:00Z
88160298136	2014-06-08T09:47:00Z
88160316331	2014-06-08T09:47:28Z
88160333801	2014-06-08T09:47:54Z
88160334741	2014-06-08T09:47:55Z
88168498521	2014-06-08T12:52:09Z
88264055921	2014-06-09T10:36:17Z
88264064671	2014-06-09T10:36:31Z
88264065151	2014-06-09T10:36:32Z
88268942086	2014-06-09T12:24:52Z
88268963811	2014-06-09T12:25:19Z
88271932686	2014-06-09T13:23:16Z
88271933976	2014-06-09T13:23:18Z
88271939921	2014-06-09T13:23:25Z
88271941236	2014-06-09T13:23:27Z
88343079871	2014-06-10T04:04:34Z
88381066951	2014-06-10T15:50:49Z
88381068621	2014-06-10T15:50:51Z
88652337311	2014-06-13T08:19:29Z
88652353796	2014-06-13T08:19:57Z
88746647076	2014-06-14T08:47:52Z
88746647836	2014-06-14T08:47:53Z
88774075046	2014-06-14T17:08:01Z
88834834866	2014-06-15T06:41:54Z
88943788871	2014-06-16T09:05:07Z
88943789551	2014-06-16T09:05:08Z
88943789876	2014-06-16T09:05:09Z
88964420531	2014-06-16T15:50:57Z
88964421916	2014-06-16T15:50:58Z
88964423236	2014-06-16T15:50:59Z
88964423931	2014-06-16T15:51:00Z
88964424666	2014-06-16T15:51:01Z
88964425391	2014-06-16T15:51:01Z
88964425966	2014-06-16T15:51:02Z
88964426581	2014-06-16T15:51:02Z
88964428166	2014-06-16T15:51:04Z
88964429011	2014-06-16T15:51:04Z
89037626121	2014-06-17T06:41:12Z
89037651956	2014-06-17T06:41:39Z
89043170336	2014-06-17T08:36:19Z
89043170801	2014-06-17T08:36:19Z
89043171311	2014-06-17T08:36:20Z
89043171941	2014-06-17T08:36:21Z
89043771601	2014-06-17T08:51:13Z
89043772481	2014-06-17T08:51:15Z
89043773131	2014-06-17T08:51:15Z
89043773651	2014-06-17T08:51:16Z
89154148601	2014-06-18T12:51:40Z
89154149286	2014-06-18T12:51:41Z
89154150016	2014-06-18T12:51:41Z
89257624386	2014-06-19T13:24:58Z
89277791651	2014-06-19T18:04:04Z
89277796231	2014-06-19T18:04:07Z
89277798356	2014-06-19T18:04:09Z
89277799561	2014-06-19T18:04:10Z
89277800966	2014-06-19T18:04:11Z
89282195706	2014-06-19T18:56:33Z
89291174661	2014-06-19T20:39:14Z
89339980641	2014-06-20T06:48:08Z
89339981506	2014-06-20T06:48:09Z
89344261166	2014-06-20T08:11:40Z
89345996046	2014-06-20T08:51:56Z
89360453181	2014-06-20T14:09:52Z
89360455216	2014-06-20T14:09:54Z
89362186936	2014-06-20T14:37:37Z
89396339031	2014-06-20T22:02:46Z
89399064896	2014-06-20T22:36:43Z
89446439576	2014-06-21T11:10:10Z
89446440601	2014-06-21T11:10:12Z
89446441066	2014-06-21T11:10:12Z
89531007811	2014-06-22T06:37:19Z
89544158666	2014-06-22T11:19:27Z
89544921396	2014-06-22T11:37:21Z
89556994036	2014-06-22T15:12:16Z
89558579211	2014-06-22T15:34:03Z
89558582191	2014-06-22T15:34:05Z
89647199991	2014-06-23T11:23:44Z
89647200666	2014-06-23T11:23:45Z
89657957616	2014-06-23T14:44:38Z
89667945276	2014-06-23T16:59:09Z
89703423261	2014-06-23T23:51:01Z
89706888616	2014-06-24T00:34:10Z
89706890926	2014-06-24T00:34:12Z
89706892906	2014-06-24T00:34:14Z
89706894791	2014-06-24T00:34:15Z
89708560736	2014-06-24T00:54:48Z
89708564486	2014-06-24T00:54:51Z
89742438951	2014-06-24T08:23:43Z
89742439721	2014-06-24T08:23:44Z
89742440221	2014-06-24T08:23:45Z
89743167376	2014-06-24T08:40:46Z
89743169001	2014-06-24T08:40:48Z
89743170206	2014-06-24T08:40:49Z
89743170966	2014-06-24T08:40:50Z
89743171951	2014-06-24T08:40:52Z
89743896151	2014-06-24T08:58:11Z
89743897756	2014-06-24T08:58:14Z
89779970381	2014-06-24T18:52:38Z
89788590016	2014-06-24T20:29:48Z
89788593971	2014-06-24T20:29:51Z
89807086091	2014-06-25T00:03:44Z
89847257476	2014-06-25T09:28:29Z
89848042626	2014-06-25T09:48:49Z
89848044046	2014-06-25T09:48:51Z
89848044606	2014-06-25T09:48:52Z
89848045186	2014-06-25T09:48:53Z
89848045751	2014-06-25T09:48:54Z
89848760131	2014-06-25T10:07:23Z
89848761701	2014-06-25T10:07:26Z
89852931736	2014-06-25T11:49:36Z
89853928371	2014-06-25T12:10:47Z
89891244866	2014-06-25T20:37:31Z
89900497601	2014-06-25T22:21:22Z
89902419696	2014-06-25T22:44:03Z
89902422431	2014-06-25T22:44:05Z
89905566561	2014-06-25T23:22:36Z
89905567741	2014-06-25T23:22:36Z
89942567801	2014-06-26T07:13:10Z
89943589426	2014-06-26T07:32:29Z
89943596146	2014-06-26T07:32:37Z
89943596706	2014-06-26T07:32:38Z
89947081596	2014-06-26T08:49:07Z
89960878761	2014-06-26T13:52:45Z
89960881056	2014-06-26T13:52:48Z
90044482286	2014-06-27T07:57:04Z
90044483636	2014-06-27T07:57:06Z
90056670646	2014-06-27T12:53:08Z
90056672671	2014-06-27T12:53:11Z
90078006401	2014-06-27T18:08:53Z
90078007756	2014-06-27T18:08:55Z
90078008776	2014-06-27T18:08:55Z
90082417776	2014-06-27T19:05:25Z
90082419106	2014-06-27T19:05:26Z
90082420111	2014-06-27T19:05:26Z
90082421381	2014-06-27T19:05:27Z
90082422546	2014-06-27T19:05:28Z
90082423596	2014-06-27T19:05:29Z
90094613856	2014-06-27T21:36:06Z
90146337771	2014-06-28T10:35:14Z
90171931816	2014-06-28T17:50:45Z
90229030316	2014-06-29T06:25:19Z
90230179076	2014-06-29T06:44:17Z
90244030161	2014-06-29T11:44:17Z
90244986401	2014-06-29T12:05:33Z
90291236236	2014-06-29T22:22:54Z
90291240101	2014-06-29T22:22:57Z
90292791691	2014-06-29T22:40:58Z
90294363776	2014-06-29T23:00:11Z
90336762121	2014-06-30T08:07:22Z
90336763826	2014-06-30T08:07:24Z
90336764801	2014-06-30T08:07:26Z
90346299586	2014-06-30T11:58:18Z
90441412111	2014-07-01T08:53:05Z
90441413811	2014-07-01T08:53:07Z
90441414491	2014-07-01T08:53:08Z
90441415276	2014-07-01T08:53:09Z
90442157066	2014-07-01T09:11:28Z
90442158446	2014-07-01T09:11:29Z
90443090951	2014-07-01T09:34:35Z
90450998986	2014-07-01T12:43:11Z
90538927641	2014-07-02T07:34:34Z
90538928646	2014-07-02T07:34:35Z
90539860881	2014-07-02T07:53:05Z
